lon,date,temp_max,temp_min,precipitacao,temp
-60.025,2015-01-01,29.6,24.5,11.4,27.05
-60.025,2015-01-02,29.7,23.9,12.8,26.799999999999997
-60.025,2015-01-03,30.2,23.7,9.9,26.95
-60.025,2015-01-04,28.6,24.5,9.4,26.55
-60.025,2015-01-05,29.7,23.8,8.2,26.75
-60.025,2015-01-06,28.9,24.3,5.0,26.6
-60.025,2015-01-07,30.3,23.2,4.4,26.75
-60.025,2015-01-08,30.5,23.7,3.1,27.1
-60.025,2015-01-09,26.3,23.8,25.9,25.05
-60.025,2015-01-10,28.0,23.7,7.6,25.85
-60.025,2015-01-11,27.5,23.8,51.6,25.65
-60.025,2015-01-12,28.9,23.0,7.6,25.95
-60.025,2015-01-13,29.5,23.3,16.6,26.4
-60.025,2015-01-14,28.1,23.6,12.0,25.85
-60.025,2015-01-15,28.4,23.3,8.1,25.85
-60.025,2015-01-16,28.4,24.1,15.8,26.25
-60.025,2015-01-17,29.0,23.9,13.9,26.45
-60.025,2015-01-18,31.0,23.6,10.5,27.3
-60.025,2015-01-19,27.2,24.5,19.6,25.85
-60.025,2015-01-20,29.3,23.7,14.7,26.5
-60.025,2015-01-21,28.8,23.2,14.9,26.0
-60.025,2015-01-22,30.4,23.8,6.8,27.1
-60.025,2015-01-23,27.4,23.7,39.4,25.549999999999997
-60.025,2015-01-24,26.2,23.2,29.3,24.7
-60.025,2015-01-25,28.7,22.6,6.2,25.65
-60.025,2015-01-26,27.7,23.1,10.6,25.4
-60.025,2015-01-27,30.2,23.4,1.2,26.799999999999997
-60.025,2015-01-28,31.0,23.7,6.0,27.35
-60.025,2015-01-29,30.9,24.5,14.1,27.7
-60.025,2015-01-30,30.7,23.7,2.8,27.2
-60.025,2015-01-31,27.7,23.7,12.4,25.7
-60.025,2015-02-01,24.8,23.5,23.7,24.15
-60.025,2015-02-02,28.4,22.7,19.5,25.549999999999997
-60.025,2015-02-03,30.0,23.0,6.7,26.5
-60.025,2015-02-04,31.2,24.0,5.1,27.6
-60.025,2015-02-05,30.4,24.1,5.7,27.25
-60.025,2015-02-06,31.2,24.2,0.0,27.7
-60.025,2015-02-07,31.7,24.2,0.0,27.95
-60.025,2015-02-08,31.6,24.7,1.1,28.15
-60.025,2015-02-09,29.8,24.6,16.7,27.200000000000003
-60.025,2015-02-10,29.9,23.7,6.4,26.799999999999997
-60.025,2015-02-11,29.9,24.7,5.9,27.299999999999997
-60.025,2015-02-12,29.1,24.2,7.5,26.65
-60.025,2015-02-13,31.0,24.7,3.6,27.85
-60.025,2015-02-14,30.9,25.1,4.7,28.0
-60.025,2015-02-15,29.0,24.4,10.5,26.7
-60.025,2015-02-16,30.4,24.6,9.4,27.5
-60.025,2015-02-17,29.0,24.2,17.1,26.6
-60.025,2015-02-18,29.8,24.0,6.0,26.9
-60.025,2015-02-19,30.7,24.3,0.2,27.5
-60.025,2015-02-20,30.8,24.9,6.0,27.85
-60.025,2015-02-21,28.2,24.1,22.7,26.15
-60.025,2015-02-22,27.6,23.6,26.9,25.6
-60.025,2015-02-23,28.1,23.1,6.2,25.6
-60.025,2015-02-24,30.0,24.3,4.3,27.15
-60.025,2015-02-25,30.3,23.4,10.0,26.85
-60.025,2015-02-26,27.3,23.8,15.1,25.55
-60.025,2015-02-27,29.0,23.8,10.4,26.4
-60.025,2015-02-28,31.2,23.9,4.0,27.549999999999997
-60.025,2015-03-01,27.6,23.8,25.7,25.700000000000003
-60.025,2015-03-02,27.4,23.7,8.8,25.549999999999997
-60.025,2015-03-03,31.3,23.3,2.3,27.3
-60.025,2015-03-04,29.5,24.1,3.4,26.8
-60.025,2015-03-05,29.7,23.6,9.6,26.65
-60.025,2015-03-06,26.4,23.6,14.7,25.0
-60.025,2015-03-07,30.1,22.8,4.4,26.450000000000003
-60.025,2015-03-08,30.8,23.6,8.8,27.200000000000003
-60.025,2015-03-09,29.0,24.1,19.5,26.55
-60.025,2015-03-10,29.4,24.3,8.1,26.85
-60.025,2015-03-11,28.9,24.1,9.0,26.5
-60.025,2015-03-12,30.7,24.4,0.7,27.549999999999997
-60.025,2015-03-13,31.5,25.0,8.9,28.25
-60.025,2015-03-14,28.9,24.8,19.3,26.85
-60.025,2015-03-15,27.8,24.2,33.4,26.0
-60.025,2015-03-16,28.3,24.1,29.3,26.200000000000003
-60.025,2015-03-17,28.5,24.2,40.9,26.35
-60.025,2015-03-18,27.6,23.6,19.0,25.6
-60.025,2015-03-19,27.4,23.8,6.4,25.6
-60.025,2015-03-20,27.0,23.7,14.5,25.35
-60.025,2015-03-21,30.2,23.0,10.2,26.6
-60.025,2015-03-22,29.9,23.9,1.9,26.9
-60.025,2015-03-23,30.3,24.1,12.5,27.200000000000003
-60.025,2015-03-24,26.2,23.6,29.1,24.9
-60.025,2015-03-25,30.0,23.3,1.2,26.65
-60.025,2015-03-26,31.2,24.1,5.3,27.65
-60.025,2015-03-27,31.7,24.2,0.6,27.95
-60.025,2015-03-28,28.7,25.0,11.8,26.85
-60.025,2015-03-29,27.8,24.0,9.2,25.9
-60.025,2015-03-30,29.3,23.8,4.4,26.55
-60.025,2015-03-31,28.4,23.8,15.5,26.1
-60.025,2015-04-01,28.7,23.4,3.1,26.049999999999997
-60.025,2015-04-02,31.1,23.6,1.4,27.35
-60.025,2015-04-03,31.2,24.8,4.3,28.0
-60.025,2015-04-04,31.7,24.9,0.0,28.299999999999997
-60.025,2015-04-05,31.5,24.8,0.2,28.15
-60.025,2015-04-06,31.5,25.4,0.8,28.45
-60.025,2015-04-07,30.7,24.9,7.7,27.799999999999997
-60.025,2015-04-08,30.8,24.9,16.7,27.85
-60.025,2015-04-09,29.7,24.5,21.3,27.1
-60.025,2015-04-10,27.5,24.2,6.6,25.85
-60.025,2015-04-11,28.5,23.8,15.8,26.15
-60.025,2015-04-12,28.1,24.3,5.4,26.200000000000003
-60.025,2015-04-13,25.9,23.7,24.6,24.799999999999997
-60.025,2015-04-14,30.1,22.8,0.4,26.450000000000003
-60.025,2015-04-15,28.7,23.8,3.9,26.25
-60.025,2015-04-16,28.8,24.1,19.0,26.450000000000003
-60.025,2015-04-17,27.2,23.5,20.3,25.35
-60.025,2015-04-18,29.4,23.4,3.2,26.4
-60.025,2015-04-19,31.0,23.4,2.3,27.2
-60.025,2015-04-20,29.5,24.0,6.5,26.75
-60.025,2015-04-21,30.5,24.2,3.2,27.35
-60.025,2015-04-22,30.3,23.9,3.3,27.1
-60.025,2015-04-23,29.9,23.9,6.3,26.9
-60.025,2015-04-24,28.3,24.1,4.8,26.200000000000003
-60.025,2015-04-25,26.2,24.2,30.6,25.2
-60.025,2015-04-26,29.5,23.4,6.8,26.45
-60.025,2015-04-27,27.0,24.3,19.3,25.65
-60.025,2015-04-28,26.8,23.7,23.9,25.25
-60.025,2015-04-29,28.8,23.6,11.8,26.200000000000003
-60.025,2015-04-30,28.7,23.1,16.5,25.9
-60.025,2015-05-01,27.4,23.6,39.3,25.5
-60.025,2015-05-02,28.9,23.6,11.0,26.25
-60.025,2015-05-03,29.3,23.4,1.7,26.35
-60.025,2015-05-04,30.2,23.8,1.0,27.0
-60.025,2015-05-05,28.7,23.7,31.3,26.2
-60.025,2015-05-06,28.3,23.8,20.2,26.05
-60.025,2015-05-07,28.4,23.3,16.3,25.85
-60.025,2015-05-08,28.2,23.5,13.9,25.85
-60.025,2015-05-09,27.8,23.7,4.3,25.75
-60.025,2015-05-10,29.8,24.0,6.3,26.9
-60.025,2015-05-11,29.2,23.3,10.7,26.25
-60.025,2015-05-12,30.3,23.3,0.2,26.8
-60.025,2015-05-13,31.1,23.9,1.1,27.5
-60.025,2015-05-14,29.5,23.9,6.9,26.7
-60.025,2015-05-15,30.1,24.0,15.2,27.05
-60.025,2015-05-16,28.0,24.3,10.3,26.15
-60.025,2015-05-17,28.8,24.1,6.1,26.450000000000003
-60.025,2015-05-18,28.9,24.2,8.6,26.549999999999997
-60.025,2015-05-19,28.0,23.6,17.2,25.8
-60.025,2015-05-20,29.7,23.9,5.9,26.799999999999997
-60.025,2015-05-21,30.1,23.9,9.8,27.0
-60.025,2015-05-22,27.9,24.2,12.2,26.049999999999997
-60.025,2015-05-23,28.6,23.7,9.3,26.15
-60.025,2015-05-24,28.8,23.9,9.0,26.35
-60.025,2015-05-25,29.7,23.8,8.8,26.75
-60.025,2015-05-26,27.9,23.9,4.6,25.9
-60.025,2015-05-27,29.7,23.9,1.6,26.799999999999997
-60.025,2015-05-28,29.7,24.3,4.2,27.0
-60.025,2015-05-29,29.3,24.5,13.8,26.9
-60.025,2015-05-30,29.4,24.5,7.3,26.95
-60.025,2015-05-31,30.6,24.2,3.0,27.4
-60.025,2015-06-01,28.4,24.3,6.4,26.35
-60.025,2015-06-02,29.5,24.0,6.3,26.75
-60.025,2015-06-03,30.6,23.6,1.4,27.1
-60.025,2015-06-04,30.6,24.7,3.3,27.65
-60.025,2015-06-05,29.9,24.3,0.9,27.1
-60.025,2015-06-06,28.6,24.4,6.3,26.5
-60.025,2015-06-07,29.0,24.2,9.2,26.6
-60.025,2015-06-08,29.5,23.6,1.8,26.55
-60.025,2015-06-09,29.8,23.7,2.7,26.75
-60.025,2015-06-10,28.6,23.8,11.7,26.200000000000003
-60.025,2015-06-11,30.0,23.7,2.3,26.85
-60.025,2015-06-12,30.4,23.8,0.3,27.1
-60.025,2015-06-13,30.0,24.3,7.8,27.15
-60.025,2015-06-14,29.3,23.5,6.1,26.4
-60.025,2015-06-15,29.1,23.8,10.2,26.450000000000003
-60.025,2015-06-16,30.6,23.5,0.0,27.05
-60.025,2015-06-17,30.5,23.9,0.3,27.2
-60.025,2015-06-18,27.7,24.3,19.3,26.0
-60.025,2015-06-19,28.8,23.9,0.6,26.35
-60.025,2015-06-20,29.2,22.9,4.5,26.049999999999997
-60.025,2015-06-21,28.0,23.3,20.1,25.65
-60.025,2015-06-22,29.4,23.1,3.0,26.25
-60.025,2015-06-23,28.6,23.4,7.2,26.0
-60.025,2015-06-24,30.0,22.8,0.0,26.4
-60.025,2015-06-25,30.4,23.1,0.0,26.75
-60.025,2015-06-26,30.4,23.6,1.9,27.0
-60.025,2015-06-27,27.5,23.5,13.2,25.5
-60.025,2015-06-28,30.0,23.1,3.1,26.55
-60.025,2015-06-29,28.3,24.3,1.5,26.3
-60.025,2015-06-30,30.1,23.2,0.6,26.65
-60.025,2015-07-01,30.8,23.7,0.0,27.25
-60.025,2015-07-02,30.4,23.8,3.9,27.1
-60.025,2015-07-03,29.4,24.0,3.0,26.7
-60.025,2015-07-04,29.9,23.6,3.3,26.75
-60.025,2015-07-05,29.2,24.0,2.7,26.6
-60.025,2015-07-06,29.7,23.6,6.3,26.65
-60.025,2015-07-07,28.5,23.8,3.3,26.15
-60.025,2015-07-08,29.4,23.4,2.4,26.4
-60.025,2015-07-09,30.1,23.4,0.3,26.75
-60.025,2015-07-10,30.4,24.4,0.2,27.4
-60.025,2015-07-11,30.6,23.8,0.4,27.200000000000003
-60.025,2015-07-12,30.1,23.1,0.4,26.6
-60.025,2015-07-13,30.2,23.6,0.6,26.9
-60.025,2015-07-14,30.6,23.5,0.2,27.05
-60.025,2015-07-15,30.3,23.0,0.0,26.65
-60.025,2015-07-16,30.8,25.1,0.2,27.950000000000003
-60.025,2015-07-17,30.3,24.4,0.2,27.35
-60.025,2015-07-18,30.8,24.1,0.3,27.450000000000003
-60.025,2015-07-19,30.8,23.9,1.4,27.35
-60.025,2015-07-20,30.8,23.8,0.7,27.3
-60.025,2015-07-21,30.6,24.6,6.8,27.6
-60.025,2015-07-22,30.0,24.4,9.7,27.2
-60.025,2015-07-23,29.2,23.7,5.2,26.45
-60.025,2015-07-24,30.4,23.7,2.5,27.049999999999997
-60.025,2015-07-25,30.4,23.9,3.8,27.15
-60.025,2015-07-26,29.7,23.5,2.2,26.6
-60.025,2015-07-27,30.0,23.6,0.4,26.8
-60.025,2015-07-28,30.8,24.1,0.7,27.450000000000003
-60.025,2015-07-29,31.6,23.9,0.4,27.75
-60.025,2015-07-30,32.1,23.6,0.6,27.85
-60.025,2015-07-31,30.6,24.6,1.0,27.6
-60.025,2015-08-01,31.6,24.2,0.1,27.9
-60.025,2015-08-02,31.1,24.8,0.2,27.950000000000003
-60.025,2015-08-03,31.6,24.4,0.3,28.0
-60.025,2015-08-04,32.0,24.4,0.0,28.2
-60.025,2015-08-05,32.3,24.6,0.2,28.45
-60.025,2015-08-06,32.2,25.1,0.2,28.650000000000002
-60.025,2015-08-07,33.0,24.3,0.0,28.65
-60.025,2015-08-08,32.8,24.0,0.0,28.4
-60.025,2015-08-09,32.8,24.9,0.0,28.849999999999998
-60.025,2015-08-10,33.0,24.7,0.1,28.85
-60.025,2015-08-11,33.8,24.6,0.0,29.2
-60.025,2015-08-12,32.9,23.6,0.2,28.25
-60.025,2015-08-13,32.6,24.7,0.2,28.65
-60.025,2015-08-14,32.6,25.7,0.0,29.15
-60.025,2015-08-15,33.9,24.2,0.0,29.049999999999997
-60.025,2015-08-16,33.8,24.1,0.0,28.95
-60.025,2015-08-17,33.7,24.7,0.0,29.200000000000003
-60.025,2015-08-18,32.9,25.5,0.1,29.2
-60.025,2015-08-19,33.6,25.6,0.0,29.6
-60.025,2015-08-20,33.7,25.3,0.0,29.5
-60.025,2015-08-21,33.5,25.1,0.0,29.3
-60.025,2015-08-22,34.4,25.1,0.0,29.75
-60.025,2015-08-23,35.2,24.9,0.2,30.05
-60.025,2015-08-24,35.4,24.8,0.2,30.1
-60.025,2015-08-25,35.7,26.4,1.7,31.05
-60.025,2015-08-26,33.1,25.2,6.7,29.15
-60.025,2015-08-27,33.6,24.7,0.0,29.15
-60.025,2015-08-28,34.3,24.6,0.1,29.45
-60.025,2015-08-29,33.3,26.6,0.6,29.95
-60.025,2015-08-30,29.5,25.3,11.1,27.4
-60.025,2015-08-31,32.2,25.3,0.3,28.75
-60.025,2015-09-01,33.8,25.0,0.0,29.4
-60.025,2015-09-02,32.2,25.5,0.6,28.85
-60.025,2015-09-03,32.7,25.5,0.8,29.1
-60.025,2015-09-04,32.8,25.4,2.3,29.099999999999998
-60.025,2015-09-05,33.6,25.5,0.0,29.55
-60.025,2015-09-06,34.1,25.9,0.0,30.0
-60.025,2015-09-07,34.5,25.6,0.2,30.05
-60.025,2015-09-08,35.0,25.5,0.0,30.25
-60.025,2015-09-09,35.4,25.7,0.0,30.549999999999997
-60.025,2015-09-10,36.3,25.4,0.0,30.849999999999998
-60.025,2015-09-11,36.7,25.1,0.0,30.900000000000002
-60.025,2015-09-12,36.8,24.2,0.0,30.5
-60.025,2015-09-13,36.4,26.4,0.0,31.4
-60.025,2015-09-14,32.9,26.1,5.3,29.5
-60.025,2015-09-15,33.1,25.9,1.6,29.5
-60.025,2015-09-16,33.9,25.8,0.9,29.85
-60.025,2015-09-17,34.7,25.7,0.3,30.200000000000003
-60.025,2015-09-18,36.5,26.7,0.0,31.6
-60.025,2015-09-19,37.4,27.2,0.1,32.3
-60.025,2015-09-20,36.6,26.4,0.0,31.5
-60.025,2015-09-21,38.4,26.3,0.0,32.35
-60.025,2015-09-22,38.2,26.4,0.0,32.3
-60.025,2015-09-23,36.8,26.7,0.0,31.75
-60.025,2015-09-24,36.7,27.1,0.0,31.900000000000002
-60.025,2015-09-25,37.4,27.4,0.0,32.4
-60.025,2015-09-26,37.5,26.8,0.0,32.15
-60.025,2015-09-27,37.1,26.5,0.0,31.8
-60.025,2015-09-28,37.6,26.4,0.0,32.0
-60.025,2015-09-29,37.3,26.5,0.0,31.9
-60.025,2015-09-30,37.4,26.6,0.0,32.0
-60.025,2015-10-01,36.5,27.1,0.0,31.8
-60.025,2015-10-02,36.5,26.9,0.0,31.7
-60.025,2015-10-03,37.4,26.7,0.0,32.05
-60.025,2015-10-04,38.8,27.2,0.0,33.0
-60.025,2015-10-05,38.8,26.9,0.0,32.849999999999994
-60.025,2015-10-06,37.2,28.4,5.2,32.8
-60.025,2015-10-07,34.7,27.1,0.0,30.900000000000002
-60.025,2015-10-08,36.3,26.6,0.0,31.45
-60.025,2015-10-09,35.8,26.9,0.0,31.349999999999998
-60.025,2015-10-10,32.6,27.6,7.3,30.1
-60.025,2015-10-11,33.8,25.6,5.2,29.7
-60.025,2015-10-12,30.9,26.3,18.3,28.6
-60.025,2015-10-13,30.9,24.8,5.1,27.85
-60.025,2015-10-14,33.6,25.4,0.3,29.5
-60.025,2015-10-15,35.1,26.2,0.3,30.65
-60.025,2015-10-16,35.2,26.5,0.0,30.85
-60.025,2015-10-17,35.4,26.7,1.1,31.049999999999997
-60.025,2015-10-18,36.3,26.5,0.0,31.4
-60.025,2015-10-19,34.5,26.8,1.5,30.65
-60.025,2015-10-20,33.9,26.0,0.0,29.95
-60.025,2015-10-21,35.8,26.3,1.1,31.049999999999997
-60.025,2015-10-22,37.9,27.1,0.0,32.5
-60.025,2015-10-23,37.0,27.2,0.2,32.1
-60.025,2015-10-24,35.3,28.3,4.9,31.799999999999997
-60.025,2015-10-25,33.8,26.8,4.3,30.299999999999997
-60.025,2015-10-26,33.9,26.2,2.1,30.049999999999997
-60.025,2015-10-27,34.3,26.2,0.7,30.25
-60.025,2015-10-28,34.1,26.1,0.0,30.1
-60.025,2015-10-29,32.4,26.3,13.2,29.35
-60.025,2015-10-30,33.6,25.4,0.9,29.5
-60.025,2015-10-31,35.6,26.5,3.2,31.05
-60.025,2015-11-01,31.2,26.0,7.9,28.6
-60.025,2015-11-02,32.9,26.3,7.6,29.6
-60.025,2015-11-03,29.9,25.5,9.6,27.7
-60.025,2015-11-04,30.1,25.3,13.6,27.700000000000003
-60.025,2015-11-05,29.8,25.2,19.3,27.5
-60.025,2015-11-06,27.5,24.4,29.6,25.95
-60.025,2015-11-07,30.1,24.0,0.0,27.05
-60.025,2015-11-08,32.5,24.7,0.5,28.6
-60.025,2015-11-09,30.4,25.7,2.8,28.049999999999997
-60.025,2015-11-10,31.7,25.8,4.8,28.75
-60.025,2015-11-11,29.2,25.4,7.0,27.299999999999997
-60.025,2015-11-12,31.1,24.6,1.2,27.85
-60.025,2015-11-13,32.9,25.6,0.0,29.25
-60.025,2015-11-14,33.3,25.7,0.3,29.5
-60.025,2015-11-15,33.1,25.8,0.5,29.450000000000003
-60.025,2015-11-16,34.0,25.7,0.0,29.85
-60.025,2015-11-17,34.7,26.5,0.0,30.6
-60.025,2015-11-18,33.8,25.9,0.3,29.849999999999998
-60.025,2015-11-19,33.3,26.9,3.3,30.099999999999998
-60.025,2015-11-20,31.5,24.7,5.2,28.1
-60.025,2015-11-21,33.8,26.6,4.4,30.2
-60.025,2015-11-22,33.0,25.8,6.2,29.4
-60.025,2015-11-23,34.0,25.9,1.0,29.95
-60.025,2015-11-24,31.5,27.0,9.1,29.25
-60.025,2015-11-25,33.4,26.1,1.4,29.75
-60.025,2015-11-26,32.8,25.2,7.0,29.0
-60.025,2015-11-27,32.6,25.5,1.6,29.05
-60.025,2015-11-28,31.9,26.0,2.0,28.95
-60.025,2015-11-29,35.4,26.2,0.0,30.799999999999997
-60.025,2015-11-30,36.0,25.9,0.0,30.95
-60.025,2015-12-01,35.8,26.7,0.0,31.25
-60.025,2015-12-02,35.5,26.4,0.0,30.95
-60.025,2015-12-03,32.8,26.6,2.8,29.7
-60.025,2015-12-04,30.9,24.7,10.8,27.799999999999997
-60.025,2015-12-05,31.3,25.2,13.6,28.25
-60.025,2015-12-06,31.6,25.7,1.8,28.65
-60.025,2015-12-07,31.9,24.8,10.8,28.35
-60.025,2015-12-08,31.9,25.6,1.0,28.75
-60.025,2015-12-09,33.7,26.2,0.0,29.950000000000003
-60.025,2015-12-10,33.2,26.0,0.1,29.6
-60.025,2015-12-11,31.5,26.9,4.5,29.2
-60.025,2015-12-12,32.1,25.9,2.3,29.0
-60.025,2015-12-13,32.4,26.1,1.7,29.25
-60.025,2015-12-14,33.8,26.2,0.1,30.0
-60.025,2015-12-15,30.5,26.3,18.1,28.4
-60.025,2015-12-16,29.3,25.1,6.8,27.200000000000003
-60.025,2015-12-17,32.2,24.8,2.2,28.5
-60.025,2015-12-18,33.7,26.3,0.0,30.0
-60.025,2015-12-19,32.2,26.6,1.0,29.400000000000002
-60.025,2015-12-20,31.1,24.8,9.9,27.950000000000003
-60.025,2015-12-21,27.0,25.1,22.7,26.05
-60.025,2015-12-22,28.7,24.5,6.2,26.6
-60.025,2015-12-23,29.1,24.9,9.1,27.0
-60.025,2015-12-24,30.8,24.7,16.0,27.75
-60.025,2015-12-25,29.0,24.3,29.5,26.65
-60.025,2015-12-26,31.6,24.4,1.0,28.0
-60.025,2015-12-27,31.2,25.2,3.3,28.2
-60.025,2015-12-28,30.7,25.7,7.8,28.2
-60.025,2015-12-29,31.6,25.8,7.7,28.700000000000003
-60.025,2015-12-30,31.0,25.4,11.7,28.2
-60.025,2015-12-31,31.3,25.3,2.4,28.3
